Jokes,Offensive,Explicit
"Cop: I’m arresting you for illegally downloading the entire Wikipedia! Man: Wait, I can explain everything!",0,no
Today I launched a book aimed at 9-12 year olds. I’m proud to say I managed to hit one of the little brats!,1,no
My wife gave me an ultimatum. It was either her or my addiction to sweets. The decision was a piece of cake.,0,no
I bought my wife a fridge as an anniversary present. I can’t wait to see her face light up when she opens it.,0,no
"My wife called me a sex machine. Well, her exact words were, “You’re a fucking tool” but I knew what she meant.",1,yes
My friend was bragging that his new 3D printer can print a gun. Big deal. I have had a Canon printer for years.,0,no
I asked my wife if I was the only one she ever slept with. She said yes. The others were either sevens or eights.,1,no
"My friend said, “You have a BA, Masters and a Ph.D., but you still act like an idiot.” It was a third degree burn.",0,no
I told my wife we could still have a threesome during this Coronavirus pandemic. There would be six feet between us.,1,yes
This girl on Tinder asked me why I have an unlit cigarette in my picture... I told her I’m just looking for matches. ,0,no
I failed my Calculus exam because I was seated between two identical twins. It was hard to differentiate between them.,0,no
"I just had sex with a blind woman. She said I've got the biggest dick she's ever felt. I said stop, You're pulling my leg.",1,yes
"My friend Ty came first in the Beijing marathon, but wasn’t awarded a gold medal. The Chinese refuse to acknowledge Ty won.",1,no
I can't take my dog to the pond anymore because the ducks keep attacking him. That's what I get for buying a pure bread dog.,0,no
My brother had to quit his job as a weightlifter because he wasn't strong enough. He handed in his too weak notice yesterday.,0,no
Instead of a swear jar I have a negativity jar. Everytime I have a pessimistic thought I put a dollar in it. It's half empty.,0,no
"Women are refusing to sleep with men now that trump got re-elected. Apparently, my wife predicted the election two years ago!",1,no
Stopped by a roadside stand that said lobster tails $2. I paid my $2 and he said... Once upon a time there was this lobster...,0,no
"My son asks me, ""What does gay mean?"" Me:  ""It means 'happy,""  Son: ""Oh, so are you gay, then?"" Me: ""No, son, I have a wife.""",0,no
"I was walking down the street where the houses were numbered, 64k, 128k, 256k, 512k, and 1MB. That was a trip down memory lane.",0,no
"I saw a midget wearing a t-shirt with the slogan ""I hate black people"" on it... I thought to myself... ""that's a little racist""",1,yes
"I told my boss, “Sorry I’m late. I was having computer issues.” Boss: Hard drive?  Me: No, the commute was fine. It’s my laptop.",0,no
If you could get rid of one race which one would it be and why? I would get rid of the marathon. Running 26.2 miles is just crazy!,1,no
"My friend keeps saying ""cheer up man it could be worse, you could be stuck underground in a hole full of water"" I know he means well.",0,no
"I broke up with my girlfriend of 5 years because I found out she was a communist. I should have known, there were red flags everywhere.",0,no
"My landlord texted saying we need to meet up and talk about how high my heating bill is. I replied back: “Sure, my door is always open.”",0,no
A new strain of head lice is going around which is resistant to conventional treatments. That has left scientists scratching their heads.,0,no
"The owner of the tuxedo store kept hovering over me when I was browsing, so I asked him to leave me alone. He said, “Fine. Suit yourself.”",0,no
"By legalizing Cannabis and same-sex marriage we finally interpreted the bible correctly ""A man who lays with another man should be stoned"".",1,yes
"I told the cop, “You can’t write me a ticket. I have a marathon to run tomorrow.” The cop said, “Sir, that’s not how you play the race card.”",1,no
I got some devastating news from the hospital today. My dad was pronounced dead. I can’t believe I’ve been pronouncing it wrong all this time.,1,no
The mayor in my city just passed law that male best friends have to have lunch together at least once a week. Well it’s not a law it’s a mandate.,0,no
"After I was arrested, my ex-wife decided to hang a picture of my mugshot on the wall in her living room. But she still won't admit she framed me.",0,no
"I saw my wife, slightly drunk, yelling at the TV: “Don’t go in there! Don’t go in the church, you moron!” She is watching our wedding video again.",1,yes
"Three moles are moving down a tunnel. 1st mole says: “I smell sugar” 2nd mole says: “I smell cinnamon” 3rd mole says: “weird, I only smell molasses”",1,no
"If you’ve heard of Murphy’s law, which is that anything that can go wrong will go wrong, then have you heard of Cole’s law? It’s thinly sliced cabbage.",0,no
My wife found out I was cheating on her after she found all the letters I was hiding... She got mad and said she's never playing scrabble with me again.,0,no
"I said to my son, ""I need a battery so I can tell the time."" He asked, ""Is it for a clock?"" I answered... ""I don't know! That's why I need the battery!""",0,no
"It is really unfortunate that Islam, Judaism, and Christianity have been fighting each other for centuries. Hindus, on the other hand, never had any beef.",0,no
"My dad always said, “ Find a girl with an embarrassing tattoo and try to convince her to marry you.” “She knows how to make bad decisions and stick by them.”",0,no
"I asked my wife “So, do you think the cup is half full or half empty?” And you know what she said? “Please for the love of god could you stop wearing my bras!”",1,no
"The elderly wife in church turned to her husband and said, “I’ve just done a silent fart. What should I do?” He said, “Change the batteries in your hearing aid”.",0,no
"My boss said to me, “You are the worst train operator ever. How many trains have you derailed in the past year?” I said, “I’m not sure. It’s so hard to keep track.”",0,no
"After my wife gave birth, I asked the doctor how long it would be before we could have sex. The doctor winked at me and said, ""I'm off in 10. Meet me in the parking lot""",1,yes
I got fired from my job because I kept asking my customers whether they would prefer “Smoking” Or “Non- smoking”. Apparently the correct terms are “cremation” and “burial.”,1,no
"My wife screamed in pain during labor so I asked, “What’s wrong?”. She screamed. “These contractions are going to kill me!!” “I am sorry, honey,” I replied. “What is wrong?”",0,no
"Two robbers were robbing a liquor store when one robber grabs a bottle and asks the other robber ""is this whiskey?"" The other says ""yeah but not as whiskey as wobbing a bank""",0,no
My kid came out to me as trans and asked if I still accepted them for who they are. I told them quite clearly that I loved them no matter what they chose. I was being transparent.,0,no
I got fired from the sperm bank because every time someone walked in i' d say... Get a load of this guy!,1,yes
